十五年等待候鸟,盈风,http://dushu.qq.com/intro.html?bid=146077,连载中,150000,影视,726293,726293,17092
好色男女,李媛媛,http://dushu.qq.com/intro.html?bid=405017,连载中,100000,婚恋,753062,753062,3827
欢乐颂全集（刘涛、王凯主演）,阿耐,http://dushu.qq.com/intro.html?bid=815339,连载中,1130000,影视,771627,771627,21261
那片星空，那片海（全集）,桐华,http://dushu.qq.com/intro.html?bid=624188,连载中,220000,情感,787025,787025,21475
醉玲珑（刘诗诗陈伟霆主演）,十四夜,http://dushu.qq.com/intro.html?bid=171677,连载中,690000,影视,1034906,1034906,45132
浪花一朵朵（谭松韵、熊梓淇主演）,酒小七,http://dushu.qq.com/intro.html?bid=852110,连载中,320000,情感,1042950,1042950,41534
每天懂点奇妙问话术·读心术·心理掌控术,王鹏,http://dushu.qq.com/intro.html?bid=126740,连载中,210000,人际交往,1048685,1048685,2659
特种兵传奇,巴哈姆特之怒,http://dushu.qq.com/intro.html?bid=841221,连载中,2830000,都市,1084438,1084438,14286
解忧杂货店,(日)东野圭吾,http://dushu.qq.com/intro.html?bid=449752,连载中,150000,社会,1261173,1261173,26549
后宫如懿传（周迅、霍建华主演）,流潋紫,http://dushu.qq.com/intro.html?bid=335029,连载中,1230000,影视,1346107,1346107,41740
芈月传（壹）,蒋胜男,http://dushu.qq.com/intro.html?bid=721475,连载中,200000,情感,1385254,1385254,11770
摸金天师：活人回避,风尘散人,http://dushu.qq.com/intro.html?bid=823905,连载中,3720000,惊悚,1449346,1449346,51652
致我们单纯的小美好,赵乾乾,http://dushu.qq.com/intro.html?bid=716545,连载中,210000,影视,1465862,1465862,119256
谁的青春不迷茫,刘同,http://dushu.qq.com/intro.html?bid=181978,连载中,130000,灵修,1484621,1484621,12088
三生三世枕上书（迪丽热巴、高伟光主演）,唐七公子,http://dushu.qq.com/intro.html?bid=852194,连载中,430000,校园,1070536,1070536,53022
旋风少女,明晓溪,http://dushu.qq.com/intro.html?bid=620388,连载中,640000,情感,1514660,1514660,26288
我们的少年时代（TFBOYS主演）,Clara写意 小肥柴 陆幺七,http://dushu.qq.com/intro.html?bid=855353,连载中,170000,影视,1516774,1516774,44646
夏至未至,郭敬明,http://dushu.qq.com/intro.html?bid=858014,连载中,200000,情感,1608315,1608315,29295
我是一朵飘零的花：东莞打工妹生存实录,房忆萝,http://dushu.qq.com/intro.html?bid=337442,连载中,670000,都市,1763627,1763627,16012
相爱恨晚,纳兰雪央,http://dushu.qq.com/intro.html?bid=536968,连载中,540000,当代,1933107,1933107,87836
最好的我们（刘昊然、谭松韵主演）,八月长安,http://dushu.qq.com/intro.html?bid=236487,连载中,250000,影视,1943821,1943821,72360
从你的全世界路过,张嘉佳,http://dushu.qq.com/intro.html?bid=244786,连载中,110000,社会,1950671,1950671,36282
麻衣神算子,骑马钓鱼,http://dushu.qq.com/intro.html?bid=752521,连载中,5150000,惊悚,2048890,2048890,286827
民调局异闻录,耳东水寿,http://dushu.qq.com/intro.html?bid=372269,连载中,1280000,悬疑,2066200,2066200,80462
民间山野怪谈,潘海根,http://dushu.qq.com/intro.html?bid=566435,连载中,2490000,惊悚,2670752,2670752,32152
芈月传（全6册）,蒋胜男,http://dushu.qq.com/intro.html?bid=726271,连载中,1330000,情感,3651843,3651843,61211
花千骨,Fresh果果,http://dushu.qq.com/intro.html?bid=359226,连载中,610000,校园,3877626,3877626,115781
三生三世十里桃花,唐七,http://dushu.qq.com/intro.html?bid=182590,连载中,230000,校园,4295825,4295825,152527
微微一笑很倾城,顾漫,http://dushu.qq.com/intro.html?bid=164524,连载中,160000,情感,5720868,5720868,269616
鬼藏人（天黑莫上山，夜半鬼藏人）,李达,http://dushu.qq.com/intro.html?bid=320607,连载中,1240000,悬疑,7745415,7745415,46432
太子妃升职记2：公主上嫁记（上）,鲜橙,http://dushu.qq.com/intro.html?bid=833124,连载中,100000,影视,8070061,8070061,362
欢乐颂（第一季）,阿耐,http://dushu.qq.com/intro.html?bid=181770,连载中,390000,情感,11098626,11098626,3112
欢乐颂（第二季）,阿耐,http://dushu.qq.com/intro.html?bid=194777,连载中,420000,情感,11658206,11658206,12042
开启青少年智慧的150个创意故事,宿春礼 杜延起,http://dushu.qq.com/intro.html?bid=131732,连载中,120000,励志成长,69248775,69248775,1530
幻城,郭敬明,http://dushu.qq.com/intro.html?bid=818544,连载中,140000,影视,796185,796185,13440
三体（全集）,刘慈欣,http://dushu.qq.com/intro.html?bid=695233,连载中,870000,科幻,813412,813412,41303
应许之日,辛夷坞,http://dushu.qq.com/intro.html?bid=344171,连载中,220000,情感,812150,812150,12918
何所冬暖，何所夏凉（王子文、贾乃亮主演）,顾西爵,http://dushu.qq.com/intro.html?bid=521335,连载中,140000,情感,848990,848990,31412
红楼梦,(清)曹雪芹 (清)高鹗,http://dushu.qq.com/intro.html?bid=316606,连载中,870000,古典,855907,855907,24142
致青春2：原来你还在这里,辛夷坞,http://dushu.qq.com/intro.html?bid=806806,连载中,220000,情感,871107,871107,21216
夏有乔木：雅望天堂1,籽月,http://dushu.qq.com/intro.html?bid=451697,连载中,160000,情感,891483,891483,24531
太子妃升职记（全集）,鲜橙,http://dushu.qq.com/intro.html?bid=803852,连载中,320000,影视,908551,908551,27635
夏有乔木：雅望天堂（全集）,籽月,http://dushu.qq.com/intro.html?bid=817469,连载中,480000,影视,921245,921245,31166
傲慢与偏见,(英)简·奥斯汀,http://dushu.qq.com/intro.html?bid=130326,连载中,240000,世界名著,922200,922200,2182
余罪：我的刑侦笔记（共8册）,常书欣,http://dushu.qq.com/intro.html?bid=818969,连载中,1950000,影视,927582,927582,66511
三国演义,罗贯中,http://dushu.qq.com/intro.html?bid=721223,连载中,590000,古典,941302,941302,26762
洗脑术：怎样有逻辑地说服他人,高德,http://dushu.qq.com/intro.html?bid=187839,连载中,130000,人际交往,970547,970547,8113
你的孤独，虽败犹荣,刘同,http://dushu.qq.com/intro.html?bid=747586,连载中,110000,激励,979050,979050,16221
�刀传,极光之北,http://book.zongheng.com/book/450702.html,已完结,10346832,武侠,8596,10346832,2304
问镜,减肥专家,http://book.zongheng.com/book/65189.html,已完结,12639200,玄幻,98961,12639200,6169
陌上行,习惯呕吐,http://book.zongheng.com/book/36788.html,连载中,12734239,架空,26420,12734239,958
争霸天下,知白,http://book.zongheng.com/book/236761.html,已完结,8524902,架空,39371,8524902,2614
仙路至尊,睡秋,http://book.zongheng.com/book/377897.html,连载中,12755430,修真,54015,12755430,107296
万界战歌,巴山小顾,http://book.zongheng.com/book/572891.html,已完结,13480428,修真,4998,13480428,418
权臣,沙漠,http://book.zongheng.com/book/48942.html,已完结,14368547,架空,71087,14368547,3909
魔域,乱世狂刀,http://book.zongheng.com/book/568980.html,已完结,15073913,异世,17150,15073913,54234
刀剑神皇,乱世狂刀,http://book.zongheng.com/book/262883.html,已完结,15359455,玄幻,84171,15359455,5278
功夫神医,步行天下,http://book.zongheng.com/book/121695.html,已完结,15541053,都市,53264,15541053,5031
特战之王,小舞,http://book.zongheng.com/book/676518.html,连载中,15705619,都市,8535,15705619,9591
唐谋天下,青叶7,http://book.zongheng.com/book/612328.html,连载中,16222796,历史,42970,16222796,12580
无尽武装,缘分0,http://book.zongheng.com/book/56579.html,连载中,17711029,穿梭,120470,17711029,8920
蚁贼,赵子曰,http://book.zongheng.com/book/2760.html,连载中,18590405,架空,23563,18590405,2729
道,食堂包子,http://book.zongheng.com/book/88463.html,已完结,19094336,玄幻,115862,19094336,13530
国王万岁,乱世狂刀,http://book.zongheng.com/book/121112.html,已完结,19691567,异世,73090,19691567,1602
九界仙尊,神出古异,http://book.zongheng.com/book/513438.html,连载中,21119413,修真,29629,21119413,772715
冰火破坏神,无罪,http://book.zongheng.com/book/296950.html,已完结,21927959,异世,105446,21927959,1158
超品透视,李闲鱼,http://book.zongheng.com/book/472776.html,已完结,22022251,都市,86337,22022251,31522
在七扇门当差的日子,三观犹在,http://book.zongheng.com/book/639927.html,连载中,19396280,武侠,17258,19396280,6188
火爆天王,柳下挥,http://book.zongheng.com/book/205411.html,已完结,20069762,都市,101684,20069762,4803
终极教师,柳下挥,http://book.zongheng.com/book/347511.html,已完结,22601968,都市,122886,22601968,8060
宰执天下,cuslaa,http://book.zongheng.com/book/69507.html,连载中,23528028,历史,109123,23528028,21533
超强透视,时空老人,http://book.zongheng.com/book/591444.html,已完结,24684893,都市,24790,24684893,906
贴身御医,零点风,http://book.zongheng.com/book/525936.html,连载中,27555603,都市,18942,27555603,4088
混世刁民,关中老人,http://book.zongheng.com/book/290053.html,已完结,28745950,都市,99765,28745950,10893
末日刁民,十阶浮屠,http://book.zongheng.com/book/570946.html,已完结,28890021,都市,73134,28890021,10465
不败战神,方想,http://book.zongheng.com/book/251393.html,已完结,33185180,玄幻,131282,33185180,8246
极品透视,赤焰圣歌,http://book.zongheng.com/book/390021.html,连载中,34604377,都市,77195,34604377,58517
近身狂兵,潇铭,http://book.zongheng.com/book/490372.html,连载中,45642022,都市,62173,45642022,148495
雪中悍刀行,烽火戏诸侯,http://book.zongheng.com/book/189169.html,已完结,45804539,玄幻,282595,45804539,211776
大夏王侯,一夕烟雨,http://book.zongheng.com/book/458842.html,连载中,47378628,玄幻,51382,47378628,57525
十方神王,贪睡的龙,http://book.zongheng.com/book/468543.html,连载中,22386422,玄幻,146679,22386422,14337
仙魔变,无罪,http://book.zongheng.com/book/175703.html,已完结,30516567,异世,138642,30516567,4696
老子是癞蛤蟆,烽火戏诸侯,http://book.zongheng.com/book/47364.html,已完结,42069917,都市,178526,42069917,12030
步步高升,烟斗老哥,http://book.zongheng.com/book/390199.html,已完结,23161080,官场,39073,23161080,7161
点道为止,梦入神机,http://book.zongheng.com/book/730066.html,连载中,49310791,都市,158858,49310791,5548469
网游之邪龙逆天,火星引力,http://book.zongheng.com/book/89994.html,已完结,42178104,游戏,249860,42178104,11758
罗浮,无罪,http://book.zongheng.com/book/38134.html,已完结,49429017,玄幻,136103,49429017,3956
通天之路,无罪,http://book.zongheng.com/book/75456.html,已完结,48682056,玄幻,198684,48682056,5348
透视高手,覆手,http://book.zongheng.com/book/470711.html,已完结,50865863,都市,64299,50865863,13029
逆鳞,柳下挥,http://book.zongheng.com/book/512648.html,连载中,53996109,都市,151136,53996109,104829
圣王,梦入神机,http://book.zongheng.com/book/158432.html,已完结,57871643,玄幻,321841,57871643,15652
最强妖孽,厄夜怪客,http://book.zongheng.com/book/524571.html,连载中,61772603,都市,83046,61772603,13529
特种神医,步行天下,http://book.zongheng.com/book/390470.html,已完结,64266546,都市,158450,64266546,24402
大魔仙,吕家先生,http://book.zongheng.com/book/481225.html,连载中,64770269,玄幻,41583,64770269,474487
仙侠世界,无罪,http://book.zongheng.com/book/431658.html,已完结,65135972,仙侠,57901,65135972,9687
纯禽记者,高冷的沐小婧,http://book.zongheng.com/book/472101.html,已完结,65930869,都市,103859,65930869,2040
逆天邪神,火星引力,http://book.zongheng.com/book/408586.html,连载中,70958763,玄幻,117104,70958763,499990
医等狂兵,覆手,http://book.zongheng.com/book/665301.html,连载中,71314728,都市,43308,71314728,1100292
最强狂兵,烈焰滔滔,http://book.zongheng.com/book/411993.html,连载中,82865894,都市,232149,82865894,727561
剑王朝,无罪,http://book.zongheng.com/book/401153.html,已完结,84479032,修真,185803,84479032,8096
修真世界,方想,http://book.zongheng.com/book/45669.html,已完结,88028691,修真,396239,88028691,8219
锦衣春秋,沙漠,http://book.zongheng.com/book/510426.html,连载中,95151217,架空,83183,95151217,707044
天才医生,柳下挥,http://book.zongheng.com/book/39813.html,已完结,102418001,都市,427413,102418001,20834
永夜君王,烟雨江南,http://book.zongheng.com/book/342974.html,连载中,105786611,异世,232486,105786611,146769
元尊,天蚕土豆,http://book.zongheng.com/book/685640.html,连载中,114613350,玄幻,52595,114613350,4326802
祭炼山河,食堂包子,http://book.zongheng.com/book/309318.html,连载中,116036361,玄幻,61323,116036361,3013108
火帝神尊,西门飘血,http://book.zongheng.com/book/594492.html,已完结,121953780,玄幻,117860,121953780,5353
﻿狩魔手记,烟雨江南,http://www.17k.com/book/51958.html,完本,2173198,末世危机,6171106,264288752,255156
九星霸体诀,平凡魔术师,http://www.17k.com/book/1398783.html,连载,6860283,异界大陆,159551,291721232,4200435
吞天记,风青阳,http://www.17k.com/book/1469383.html,完本,5550206,东方玄幻,321938,293853690,1307658
女神的近身护卫,肥茄子,http://www.17k.com/book/1254615.html,完本,4964415,都市生活,126757,294192691,1846173
武道至尊,暗夜幽殇,http://www.17k.com/book/153917.html,完本,11588565,东方玄幻,197644,300884268,4309236
终极教官,梁七少,http://www.17k.com/book/1086778.html,完本,5910396,都市激战,106310,317941098,4637984
暧昧高手,紫气东来,http://www.17k.com/book/80782.html,完本,7128045,校园风云,557486,347842153,375689
混沌剑神,心星逍遥,http://www.17k.com/book/83528.html,连载,6653185,异界大陆,462937,406656280,4902894
少年医仙,逐没,http://www.17k.com/book/458754.html,完本,8720223,奇幻修真,919624,408279399,337974
我们是兄弟,纯银耳坠,http://www.17k.com/book/446704.html,完本,6238971,热血青春,2063939,437545796,1507764
传奇再现,伪戒,http://www.17k.com/book/1540808.html,完本,5071105,都市生活,251998,467921117,1561845
我的董事长老婆,黑夜de白羊,http://www.17k.com/book/947058.html,完本,3357713,都市生活,476976,86860992,393332
一起混过的日子,纯银耳坠,http://www.17k.com/book/60338.html,完本,3684099,校园风云,778902,94099807,343449
大小姐的近身神医,禹少少,http://www.17k.com/book/605965.html,连载,3929558,都市异能,98121,102355386,88950
女总裁的特种保安,边塞之翁,http://www.17k.com/book/966328.html,连载,9399201,都市激战,65443,102957505,279896
特种教师,黑暗崛起,http://www.17k.com/book/143095.html,连载,7005462,热血青春,316749,106456144,542276
重生之超级富二代,左手,http://www.17k.com/book/124827.html,完本,3555903,都市重生,154204,108973067,191308
我当上帝那些事儿,碧露星河,http://www.17k.com/book/803484.html,完本,471052,未来幻想,7396,1435729,2896
末世之全能进化,越描越白,http://www.17k.com/book/741623.html,完本,1219492,末世危机,12381,1512465,9475
罪恶之城,烟雨江南,http://www.17k.com/book/117302.html,完本,4259221,异界大陆,10884268,180327675,360873
炼神,流牙,http://www.17k.com/book/549148.html,完本,3376638,东方玄幻,213331,119778980,234414
帝道至尊,凌乱的小道,http://www.17k.com/book/162808.html,完本,7568647,异界大陆,74594,63817308,1656526
龙啸大明,木林森444,http://www.17k.com/book/94448.html,完本,4408141,历史穿越,86142,15705207,127552
大唐第一家丁,君如意,http://www.17k.com/book/983001.html,完本,1215496,历史穿越,4187,11648897,99840
三国董卓大传,吴老狼,http://www.17k.com/book/9067.html,完本,1398452,历史穿越,507158,11738476,9956
明贼,五味酒,http://www.17k.com/book/968275.html,完本,2897959,历史穿越,146853,12780731,45923
武林帝国,骁骑校,http://www.17k.com/book/44837.html,完本,1274437,架空历史,117015,13174661,82430
开艘航母去抗日,且听沧海,http://www.17k.com/book/507544.html,连载,7839963,战争幻想,96435,13691903,108339
回到三国的无敌特种兵,终南道,http://www.17k.com/book/155007.html,完本,2311148,历史穿越,64658,13976577,117267
抗日之我为战神,风雪云中路,http://www.17k.com/book/309161.html,完本,7948906,战史风云,100873,14458898,81811
大清隐龙,心净,http://www.17k.com/book/985912.html,连载,6930200,历史穿越,140645,16105497,279268
边戎,阿菩,http://www.17k.com/book/10844.html,完本,2060704,历史穿越,429103,17644437,42253
大明闲人,大篷车,http://www.17k.com/book/1607245.html,连载,2478111,历史穿越,22617,18154823,31083
盛唐烟云,酒徒,http://www.17k.com/book/76776.html,完本,1618345,架空历史,1064791,18585219,50792
开国功贼,酒徒,http://www.17k.com/book/41953.html,完本,1722327,架空历史,964605,18956219,71449
烽烟尽处,酒徒,http://www.17k.com/book/324997.html,﻿纪元黎明,人勿玩人,http://chuangshi.qq.com/bk/kh/222456.html,已完结,1772670,科幻,760743,937476,2248
鬼咒,念响,http://chuangshi.qq.com/bk/ly/369894.html,已完结,5202995,灵异,775764,870108,3644
大世尊,无物,http://chuangshi.qq.com/bk/xh/216295.html,已完结,2135191,玄幻,790666,577085,60
终极武力,鲁西平,http://chuangshi.qq.com/bk/xx/304875.html,连载中,2674614,仙侠,800747,674768,3824
神魔天尊,九当家,http://chuangshi.qq.com/bk/xh/363948.html,已完结,4079687,玄幻,819740,1102780,500
我的刁蛮校花老婆,曹三少,http://chuangshi.qq.com/bk/ds/13272585.html,已完结,1515933,都市,831382,331382,140
补天道,离人横川,http://chuangshi.qq.com/bk/xh/237848.html,已完结,3475673,玄幻,849064,468898,1776
杀手房东美房客,夜流风,http://chuangshi.qq.com/bk/ds/445889.html,已完结,653927,都市,851477,562398,964
明朝谋生手册,府天,http://chuangshi.qq.com/bk/ls/603611.html,已完结,3479086,历史,857533,549135,1872
刀神传说之刀神李流水,高依弟,http://chuangshi.qq.com/bk/wx/696524.html,连载中,237223,武侠,869132,355633,4592
剑道邪尊,残剑,http://chuangshi.qq.com/bk/xh/216293.html,已完结,5009273,玄幻,882941,1416657,564
百炼成锋,赤虎,http://chuangshi.qq.com/bk/kh/222396.html,连载中,2185177,科幻,896378,638777,124
盛唐夜唱,圣者晨雷,http://chuangshi.qq.com/bk/ls/215924.html,已完结,2133153,历史,899319,825299,136
火爆巨星,猪头七,http://chuangshi.qq.com/bk/ty/222454.html,已完结,4968950,体育,900039,751783,536
英雄联盟之传奇归来,机器人布里茨,http://chuangshi.qq.com/bk/yx/324379.html,连载中,3094014,游戏,482197,1113034,1400
1627崛起南海,零点浪漫,http://chuangshi.qq.com/bk/ls/391539.html,连载中,5885999,历史,482221,634840,9520
娶个天师做老婆,小小羽,http://chuangshi.qq.com/bk/ds/222514.html,已完结,3819403,都市,483896,453720,88
不灭龙帝,妖夜,http://chuangshi.qq.com/bk/xh/13121988.html,连载中,5023733,玄幻,920220,1583018,5964
DOTA之最强血脉,老牛十八岁,http://chuangshi.qq.com/bk/yx/216407.html,已完结,3408066,游戏,486095,573441,176
宝路天行,言吾斋主人,http://chuangshi.qq.com/bk/ds/238186.html,已完结,1170753,都市,921942,588403,192
凌天战尊,风轻扬,http://chuangshi.qq.com/bk/xh/413455.html,连载中,8915358,玄幻,938264,1810957,22980
七界武神,叶之凡,http://chuangshi.qq.com/bk/xh/243446.html,连载中,5807562,玄幻,944944,2550266,820
不死武尊,妖月夜,http://chuangshi.qq.com/bk/xh/263991.html,已完结,6659206,玄幻,954310,2163178,936
龙血神皇,翠花,http://chuangshi.qq.com/bk/xh/572263.html,连载中,2768772,玄幻,978941,745439,280
至尊剑皇,半步沧桑,http://chuangshi.qq.com/bk/xh/735740.html,连载中,4469429,玄幻,1010355,1252395,20416
万岁约阿希姆,天空之承,http://chuangshi.qq.com/bk/ls/222556.html,已完结,3480314,历史,983455,545947,1880
武印乾坤,情义相许,http://chuangshi.qq.com/bk/xh/234312.html,已完结,1938927,玄幻,1028367,867549,136
万剑帝君,故剑,http://chuangshi.qq.com/bk/xh/354023.html,连载中,1601666,玄幻,1040827,508507,36
魏野仙踪,盗泉子,http://chuangshi.qq.com/bk/xx/306335.html,连载中,2959740,仙侠,1055906,644295,13992
玄门高手在都市,五志,http://chuangshi.qq.com/bk/xx/530253.html,已完结,2798756,仙侠,1061997,2166343,516
霸皇纪,踏雪真人,http://chuangshi.qq.com/bk/xh/613255.html,连载中,3834936,玄幻,1098307,779799,20208
都市超强神医,流水曲觞,http://chuangshi.qq.com/bk/ds/356087.html,已完结,4977604,都市,1139817,1508596,15960
宋世流芳,彼岸三生,http://chuangshi.qq.com/bk/ls/268643.html,已完结,2064082,历史,1124925,647112,96
绿茵教父,陈爱庭,http://chuangshi.qq.com/bk/ty/216273.html,已完结,4305453,体育,1157492,1152201,196
万古神帝,飞天鱼,http://chuangshi.qq.com/bk/xh/648963.html,连载中,5743647,玄幻,1171048,2370091,20036
统御万界,石三,http://chuangshi.qq.com/bk/xh/565934.html,已完结,2717520,玄幻,1166607,1495620,504
至尊战神,君�完本,2106665,历史传奇,815438,19196401,43596
抗日之精英特战队,红色尖兵战队,http://www.17k.com/book/86966.html,完本,2169473,战史风云,36398,19728681,31464
抗日之横扫天下,红色尖兵战队,http://www.17k.com/book/159169.html,完本,1392187,历史穿越,31221,19990991,23063
抗战侦察兵,千重草,http://www.17k.com/book/315052.html,完本,3348267,战史风云,79315,21328461,43004
手机三国,大哥有枪,http://www.17k.com/book/1223505.html,连载,2745957,历史穿越,15612,23899267,6454
抗日之浩然正气,石皮破,http://www.17k.com/book/536438.html,连载,3487590,战史风云,57371,23913411,241693
铁器时代,骁骑校,http://www.17k.com/book/22674.html,完本,2595298,架空历史,291491,24854735,250112
乱世宏图,酒徒,http://www.17k.com/book/1424268.html,连载,1643447,历史传奇,577215,25584979,72988
大宋小郎中,柳川,http://www.17k.com/book/1842826.html,连载,3114525,历史传奇,14012,26480114,19144
回到晚清的特种狙击手,东一方,http://www.17k.com/book/310043.html,完本,3121588,历史穿越,187606,27086741,174105
家园,酒徒,http://www.17k.com/book/21409.html,完本,2333246,架空历史,1282505,27812677,334179
武极狂潮,无齿盗贼,http://www.17k.com/book/1068300.html,连载,2037105,东方玄幻,30903,17612240,1997
近战法师,云天空,http://www.17k.com/book/30654.html,完本,2187807,西方奇幻,436716,17688163,27299
九转神魔,忘情至尊,http://www.17k.com/book/182745.html,完本,1966751,东方玄幻,45614,18155197,22507
神魔霸体,云霆飞,http://www.17k.com/book/705692.html,完本,3898449,东方玄幻,269525,19138504,65188
剑帝重生K,混混宝儿,http://www.17k.com/book/137256.html,完本,720533,异界大陆,5973,19188600,5271
最强剑神,紫薯,http://www.17k.com/book/714149.html,完本,2152330,东方玄幻,162310,19195783,5194
最强丹神,郁真羽,http://www.17k.com/book/925042.html,完本,1854866,东方玄幻,43148,19424491,66380
异界至尊战神,独孤小杜,http://www.17k.com/book/181718.html,完本,3458713,异界大陆,41329,19926171,73580
剑皇重生,血舞天,http://www.17k.com/book/374417.html,完本,2252666,异界大陆,25005,20491712,25582
龙临异世,血舞天,http://www.17k.com/book/62398.html,完本,3639724,东方玄幻,27561,22551708,30790
异界武神,没有灵魂的人,http://www.17k.com/book/116409.html,完本,2044533,东方玄幻,27122,23560503,3819
武魂,枫落忆痕,http://www.17k.com/book/589314.html,完本,2700023,东方玄幻,69274,23988099,115373
百炼飞升录,虚眞,http://www.17k.com/book/450860.html,连载,10565795,东方玄幻,251582,46534037,788737
断狱,离人望左岸,http://www.17k.com/book/1905890.html,完本,2848239,架空历史,36989,35346459,25483
男儿行,酒徒,http://www.17k.com/book/707166.html,完本,2333937,历史穿越,1019589,48356277,102086
