御宝天师,步行天下,http://book.zongheng.com/book/219925.html,已完结,4838272,都市,23451,4838272,3105
众神王座,无罪,http://book.zongheng.com/book/373142.html,已完结,4215058,奇幻,11690,4215058,726
开个诊所来修仙,李闲鱼,http://book.zongheng.com/book/732001.html,连载中,7425540,都市,8759,7425540,3553867
道印,贪睡的龙,http://book.zongheng.com/book/171035.html,已完结,7481917,玄幻,44159,7481917,5003
医道生香,梁不凡,http://book.zongheng.com/book/367506.html,已完结,7463017,都市,28928,7463017,5718
大荒蛮神,更俗,http://book.zongheng.com/book/382670.html,已完结,7567252,玄幻,113503,7567252,3963
符皇,萧瑾瑜,http://book.zongheng.com/book/269733.html,已完结,7891714,玄幻,57758,7891714,15610
万空道仙,雪夜狂花,http://book.zongheng.com/book/708632.html,连载中,7968836,仙侠,4452,7968836,537503
噬魂逆天,无语抡笔,http://book.zongheng.com/book/36806.html,已完结,8205359,异世,16475,8205359,1524
天骄战纪,萧瑾瑜,http://book.zongheng.com/book/547156.html,连载中,8501417,玄幻,59561,8501417,27293
争霸天下,知白,http://book.zongheng.com/book/236761.html,已完结,8524894,架空,39371,8524894,2604
天神下凡,烽火戏诸侯,http://book.zongheng.com/book/43001.html,连载中,8687807,奇幻,56065,8687807,4522
仙武同修,月如火,http://book.zongheng.com/book/367201.html,已完结,8864645,玄幻,29450,8864645,9734
网游之枭傲天下,半步沧桑,http://book.zongheng.com/book/132888.html,已完结,8903507,游戏,50001,8903507,2391
唐冢,天高辰远,http://book.zongheng.com/book/333163.html,连载中,9343262,架空,16910,9343262,6040
星际传奇,缘分0,http://book.zongheng.com/book/482604.html,已完结,9725266,科幻,30692,9725266,3401
无极剑神,火神,http://book.zongheng.com/book/376378.html,已完结,9484469,玄幻,32195,9484469,4708
女总裁的贴身保镖,我是三羊,http://book.zongheng.com/book/384410.html,连载中,9540284,都市,30427,9540284,36253
医流狂兵,官场痞子,http://book.zongheng.com/book/645062.html,连载中,9888872,都市,20269,9888872,11395
戮仙,萧鼎,http://book.zongheng.com/book/362880.html,已完结,10139319,仙侠,53189,10139319,11822
释刀传,极光之北,http://book.zongheng.com/book/450702.html,已完结,10346827,武侠,8597,10346827,2300
国色生枭,沙漠,http://book.zonghe��天师：活人回避,风尘散人,http://dushu.qq.com/intro.html?bid=823905,连载中,3720000,惊悚,1449093,1449093,51600
致我们单纯的小美好,赵乾乾,http://dushu.qq.com/intro.html?bid=716545,连载中,210000,影视,1465392,1465392,119239
谁的青春不迷茫,刘同,http://dushu.qq.com/intro.html?bid=181978,连载中,130000,灵修,1484297,1484297,12088
旋风少女,明晓溪,http://dushu.qq.com/intro.html?bid=620388,连载中,640000,情感,1514654,1514654,26284
我们的少年时代（TFBOYS主演）,Clara写意 小肥柴 陆幺七,http://dushu.qq.com/intro.html?bid=855353,连载中,170000,影视,1516723,1516723,44628
夏至未至,郭敬明,http://dushu.qq.com/intro.html?bid=858014,连载中,200000,情感,1608269,1608269,29295
