userName,roomName,category,fans,roomUrl
张陶子,想每天陪你吃早餐❤陶子,星娱,3334,http://open.douyucdn.cn/api/RoomApi/room/1044033
红颜叼哒哒,王者之戮biubiubiu....,穿越火线,264,http://open.douyucdn.cn/api/RoomApi/room/2359578
霸气ii,霸气：红眼PK直播！,DNF,72581,http://open.douyucdn.cn/api/RoomApi/room/509279
沈欲疯,沈欲疯：我还能更强！,守望先锋,10671,http://open.douyucdn.cn/api/RoomApi/room/978014
我可爱的发芽啊,芽芽：❥ 女武神之掉分之旅,守望先锋,1373,http://open.douyucdn.cn/api/RoomApi/room/2125577
OvO小魚,❤小鱼❤：不要动我的天使。,守望先锋,3714,http://open.douyucdn.cn/api/RoomApi/room/LuoBoGao
只有十五岁的涛妹,涛妹：绝地求生！不定时抽奖,炉石传说,1055785,http://open.douyucdn.cn/api/RoomApi/room/32892
两仪未娜丶,两仪：在火炉旁找个妹纸随便坐,炉石传说,301669,http://open.douyucdn.cn/api/RoomApi/room/214786
你们的九咯,【帅b九】梦想成为一个狙神！,绝地求生,17692,http://open.douyucdn.cn/api/RoomApi/room/1743915
阿董0125,夜无眠--瞧一瞧看一看，走过路过不要错过,魔兽世界,189,http://open.douyucdn.cn/api/RoomApi/room/2988316
金杨小小苏,小苏：向你致敬，战争领主！,魔兽世界,4016,http://open.douyucdn.cn/api/RoomApi/room/sjq19880204
宜宾王朝,【新游】倚天屠龙记 盛大来袭,新游中心,260,http://open.douyucdn.cn/api/RoomApi/room/2549028
成哥哥由,最大的乐趣就是花元宝,新游中心,10,http://open.douyucdn.cn/api/RoomApi/room/3509089
英雄联盟官方赛事,S7全球总决赛小组赛A组重播,英雄联盟,3773163,http://open.douyucdn.cn/api/RoomApi/room/lols7
刘刘刘毛豆,峡谷之巅上王者辣,英雄联盟,39349,http://open.douyucdn.cn/api/RoomApi/room/639806
路人王子龙,赛季最后几天.多上几个王者,王者荣耀,194031,http://open.douyucdn.cn/api/RoomApi/room/2102398
DY烁哥,赛季推迟！打个国服,王者荣耀,1160009,http://open.douyucdn.cn/api/RoomApi/room/shuoge
Moon丶666,Moon：深夜鱼塘上分教学。,DOTA2,20241,http://open.douyucdn.cn/api/RoomApi/room/243850
梦晴Sama,菜就多练练,DOTA2,9334,http://open.douyucdn.cn/api/RoomApi/room/1361007
择1313,22号认识的朋友记得都过来哦,星娱,359,http://open.douyucdn.cn/api/RoomApi/room/2082621
Wuli娇娇儿,Wuli娇娇儿的直播间,星娱,97,http://open.douyucdn.cn/api/RoomApi/room/3459916
喜歡你1,"国服第一cop, 枪王排位S6最后一月!",穿越火线,6401,http://open.douyucdn.cn/api/RoomApi/room/548317
颜值爆表的小海,幻影复仇天使，枪王排位~,穿越火线,1565,http://open.douyucdn.cn/api/RoomApi/room/2357001
賭王暗夜,合天空~深渊~强化~稳！！！！,DNF,2340,http://open.douyucdn.cn/api/RoomApi/room/1429695
小蛟,"团长,我..我又来了",DNF,102808,http://open.douyucdn.cn/api/RoomApi/room/ouzhoujiao
铃羽zz,【铃羽zz】感冒刚好嗓子又发炎了,守望先锋,1993,http://open.douyucdn.cn/api/RoomApi/room/lingyuzz
我叫张扑通啊,扑通：哦哈哟ovo,守望先锋,3609,http://open.douyucdn.cn/api/RoomApi/room/zhangputong
一叶之诚,{小诚老师}今天状态不知道怎么样。,守望先锋,12819,http://open.douyucdn.cn/api/RoomApi/room/xiaochengla
夕尘残枫,胖枫：是时候前十了！,炉石传说,53199,http://open.douyucdn.cn/api/RoomApi/room/248695
失控的年轻人,JJC 3橙~宇宙法！,炉石传说,32837,http://open.douyucdn.cn/api/RoomApi/room/skdnqr
典典喵小可爱,说你愿意为我留下来~,绝地求生,31761,http://open.douyucdn.cn/api/RoomApi/room/597631
催眠师Colorway,1小时100把(100/37)，北京伞王,绝地求生,124095,http://open.douyucdn.cn/api/RoomApi/room/57845
Casznei,痛苦术冰法——PVE和PVP手法分享,魔兽世界,127,http://open.douyucdn.cn/api/RoomApi/room/3455555
贼鸡鹅暖人的可乐,今天女飞贼没来啊！[○･｀Д´･ ○],魔兽世界,67,http://open.douyucdn.cn/api/RoomApi/room/3260766
0o0fff,萌萌哒小火箭车加油，好萌的游戏的直播间,新游中心,3,http://open.douyucdn.cn/api/RoomApi/room/3513157
焦艳玲3,银时穿越与佐助并肩作战！,新游中心,15,http://open.douyucdn.cn/api/RoomApi/room/3499981
疯狗炼金,疯狗炼金：斗鱼第一炼金！,英雄联盟,357817,http://open.douyucdn.cn/api/RoomApi/room/338281
林蒙m,【林蒙】娜可露露第一人,王者荣耀,176124,http://open.douyucdn.cn/api/RoomApi/room/748396
迷妹陈诗琳,你的女朋友已上线11111,球球大作战,777,http://open.douyucdn.cn/api/RoomApi/room/1275371
大莉cc,【大莉cc】机智的小母狼,狼人杀专区,443459,http://open.douyucdn.cn/api/RoomApi/room/dalicc
寂寞的血哥,blood直播间 DOTA吃鸡,DOTA2,2839,http://open.douyucdn.cn/api/RoomApi/room/426055
神棍德德德de,7000分顶级卡尔王！粉丝团抽奖上分！！,DOTA2,6623,http://open.douyucdn.cn/api/RoomApi/room/886505
孔明v,孔明：撕个超影各位手下留情,火影忍者,35202,http://open.douyucdn.cn/api/RoomApi/room/626660
致命头槌张佳明,《这是神作？》系列之《传说之下》篇,主机游戏,6516,http://open.douyucdn.cn/api/RoomApi/room/1885899
恋爱速成班,恋爱速成班的直播间,星娱,321,http://open.douyucdn.cn/api/RoomApi/room/3479820
一鸣唯爱,恋爱学堂：点进来，赶紧脱单,星娱,17797,http://open.douyucdn.cn/api/RoomApi/room/xymwa
3岁小萌妹,【J.Fla 3D环绕、动漫燃剧神曲】,星娱,53933,http://open.douyucdn.cn/api/RoomApi/room/2175745
聚力根硕,办卡一张 打首胜,穿越火线,463,http://open.douyucdn.cn/api/RoomApi/room/3315521
穿越火线运营团队,2017 CFPL-S11职业联赛,穿越火线,175436,http://open.douyucdn.cn/api/RoomApi/room/605964
主播轩辕,轩辕：带着老婆混团,DNF,156015,http://open.douyucdn.cn/api/RoomApi/room/320567
杰哥助您圆梦,"更新好了,看看新活动和爆率",DNF,115881,http://open.douyucdn.cn/api/RoomApi/room/323470
夏天才不是个死胖子,夏天，早安法拉拉~~,守望先锋,18208,http://open.douyucdn.cn/api/RoomApi/room/688036
骚猪老公,【老公】来个水友带我吃鸡 羞羞~,守望先锋,17226,http://open.douyucdn.cn/api/RoomApi/room/747517
炉石丶小虾米,换号青玉德继续上传说,炉石传说,1517,http://open.douyucdn.cn/api/RoomApi/room/315515
放荡不羁的橘子,菜菊的9职业JJC。,炉石传说,6241,http://open.douyucdn.cn/api/RoomApi/room/640166
一本稻,稻哥：亚服竞技场杀戮之旅,炉石传说,5058,http://open.douyucdn.cn/api/RoomApi/room/300358
酷酷的豆芽ww,【豆芽】一枪一个小朋友！,绝地求生,19240,http://open.douyucdn.cn/api/RoomApi/room/douyaya
小小琪吖i,【队霸】再吃鸡我真的要疯了，不好玩！！,绝地求生,83342,http://open.douyucdn.cn/api/RoomApi/room/976326
南京麻将哥,战场之王~国庆送飞机得精锐~分离账号,魔兽世界,13994,http://open.douyucdn.cn/api/RoomApi/room/157892
超子wower,200W全程的T见过嘛,魔兽世界,506,http://open.douyucdn.cn/api/RoomApi/room/2324009
蒋海忠,不一样的三国,新游中心,3,http://open.douyucdn.cn/api/RoomApi/room/3511772
啊不然你以为呢,暗影猎手转圈圈,新游中心,17,http://open.douyucdn.cn/api/RoomApi/room/3499232
智勋勋勋勋,第一男刀：3级不单杀请举报主播！,英雄联盟,68176,http://open.douyucdn.cn/api/RoomApi/room/312212
时间刺客李政,建议LZ三星打平双双淘汰,英雄联盟,549635,http://open.douyucdn.cn/api/RoomApi/room/SBMID
秋纬,国服最强达摩日常秀,王者荣耀,25515,http://open.douyucdn.cn/api/RoomApi/room/2254383
chere七七,❤小埋七❤：早起的人儿有鸡吃～,二次元,69953,http://open.douyucdn.cn/api/RoomApi/room/777777
清澈了,清澈：扫码扫码扫码带团办卡单拉.,球球大作战,2202,http://open.douyucdn.cn/api/RoomApi/room/2512481
霞宝的鱼,海底大作战。。。。,球球大作战,316,http://open.douyucdn.cn/api/RoomApi/room/2045485
随人行说我爱你,随人行，一个办卡给房管,球球大作战,252,http://open.douyucdn.cn/api/RoomApi/room/3327446
国民基友于隆隆,隆隆：倒钩吃毒代言人！！！,狼人杀专区,11404,http://open.douyucdn.cn/api/RoomApi/room/58033
周老汉丶几度生推,狼人杀教学 欢迎提问！ DAY69,狼人杀专区,52918,http://open.douyucdn.cn/api/RoomApi/room/989485
伟_qq,搬运工：yyf17dota+rpg,DOTA2,87055,http://open.douyucdn.cn/api/RoomApi/room/141371
啊蝉,神出鬼没-。-,DOTA2,10316,http://open.douyucdn.cn/api/RoomApi/room/1304012
ken哥是我,手机试播 打个超影,火影忍者,1914,http://open.douyucdn.cn/api/RoomApi/room/877539
Strive疾风,疾风：开局就送七代目火影~,火影忍者,52719,http://open.douyucdn.cn/api/RoomApi/room/592385
是织里啊,织里；点击就送四代目火影的儿子,火影忍者,12637,http://open.douyucdn.cn/api/RoomApi/room/991463
超级花美男,美神:今天大结局,主机游戏,280306,http://open.douyucdn.cn/api/RoomApi/room/65137
音乐本来就是用来玩的,【神奇宝贝大师音玩】去吧 精灵球,主机游戏,1961,http://open.douyucdn.cn/api/RoomApi/room/2112054
偶尔善人,追女情感公开课,星娱,407,http://open.douyucdn.cn/api/RoomApi/room/3103619
lockwork,赏心悦目  学习沙画也是正能量精神享受,星娱,1608,http://open.douyucdn.cn/api/RoomApi/room/456823
呀呀呀小东北,小东北ak : 下周末去玩月赛~,穿越火线,20162,http://open.douyucdn.cn/api/RoomApi/room/1485814
控魂5188,"免费帮打枪王排位,求关注！",穿越火线,4460,http://open.douyucdn.cn/api/RoomApi/room/2713360
苟团长丶,贫民卢克主C！,DNF,9,http://open.douyucdn.cn/api/RoomApi/room/3354599
帅七007,幸运七：深渊之门已开启 闪闪闪,DNF,13729,http://open.douyucdn.cn/api/RoomApi/room/aqiqi
冰蓝b1ue,【冰蓝】快速扩容弹夹士兵7 10  6,守望先锋,13028,http://open.douyucdn.cn/api/RoomApi/room/142959
鱼塘小叮铛,12个500强效率上分,守望先锋,3107,http://open.douyucdn.cn/api/RoomApi/room/848938
情系1106,情系：自选JJC,炉石传说,1549,http://open.douyucdn.cn/api/RoomApi/room/603530
GIT一冷殇,绝地求生：逗逼模式扮猪吃老虎,绝地求生,4188,http://open.douyucdn.cn/api/RoomApi/room/1056222
GaGa一Le,小冉DH 透过窗户看你的表演,魔兽世界,473,http://open.douyucdn.cn/api/RoomApi/room/2536871
季晓栋1,H萨墓+M萨墓+推法塔,魔兽世界,25,http://open.douyucdn.cn/api/RoomApi/room/2731657
Mmimimilala,一世的等待，一世的姻缘,新游中心,33,http://open.douyucdn.cn/api/RoomApi/room/3251572
尘仙幸,十步送箱子，千里送快递，吃鸡是存在的,新游中心,39,http://open.douyucdn.cn/api/RoomApi/room/3475298
骚彪国服第一打野老鼠,精细的打野套路教学，让你每把都是惊艳！,英雄联盟,127423,http://open.douyucdn.cn/api/RoomApi/room/shuwangbiao
南斗,周3 VX区 帅斗带你飞！,王者荣耀,150510,http://open.douyucdn.cn/api/RoomApi/room/nandou1
国服最强诸葛乐,国服最强诸葛亮QQ免费带水友,王者荣耀,15113,http://open.douyucdn.cn/api/RoomApi/room/2414574
奶爸高老师,二次元小姐姐的专用律师,二次元,75553,http://open.douyucdn.cn/api/RoomApi/room/440589
可爱的曼酱,⁄(⁄ ⁄•⁄ω⁄•⁄ ⁄)蠢萌萝莉,二次元,12905,http://open.douyucdn.cn/api/RoomApi/room/2298474
先森留无言,坑一路翻车,球球大作战,240,http://open.douyucdn.cn/api/RoomApi/room/3009261
雨林吖,暖枫团队雨林：是时候表演真正的技术了,球球大作战,1190,http://open.douyucdn.cn/api/RoomApi/room/665916
浅水yo,以皓:斗鱼最稳男司机扫M上车,球球大作战,65,http://open.douyucdn.cn/api/RoomApi/room/2711976
古典现代派,古典大叔：天狼第一表水王,狼人杀专区,5168,http://open.douyucdn.cn/api/RoomApi/room/xiurui
我叫老孟丶,【老孟】搞一搞 ~,狼人杀专区,10451,http://open.douyucdn.cn/api/RoomApi/room/676805
重型機车小白,粤语预言家 点关注抽游侠,狼人杀专区,1111,http://open.douyucdn.cn/api/RoomApi/room/584085
狂少Caso,老阿姨的直播间,DOTA2,86,http://open.douyucdn.cn/api/RoomApi/room/3297693
Ycsama丶,5000 单排！！ Rua,DOTA2,133,http://open.douyucdn.cn/api/RoomApi/room/1397294
火影木叶电视台,你们想看的大神都在这里,火影忍者,17269,http://open.douyucdn.cn/api/RoomApi/room/1997723
追命爱婳婳,追命：我才不是鸽子王！,火影忍者,29797,http://open.douyucdn.cn/api/RoomApi/room/1023648
晓生解说,[音悦生]单身汉的晨播!,主机游戏,121070,http://open.douyucdn.cn/api/RoomApi/room/xiaosheng777
大神贝贝,为了 直播精彩 今天苦练~!,格斗游戏,15865,http://open.douyucdn.cn/api/RoomApi/room/wuhanbeibei
复W仇,【复VV仇】战舰世界,军事游戏,23818,http://open.douyucdn.cn/api/RoomApi/room/fuchou
长沙乡村敢死队,欢迎魅力兄弟连来长沙做客,户外,387742,http://open.douyucdn.cn/api/RoomApi/room/430489
齐鲁风书画院,今日名家；国画李荣向，书法杨子芳,鱼教,71356,http://open.douyucdn.cn/api/RoomApi/room/852673
综艺咖7,鱼乐实验室,星娱,1019,http://open.douyucdn.cn/api/RoomApi/room/1762336
浅雪沁心,爱丶我丶别丶走~,星娱,6770,http://open.douyucdn.cn/api/RoomApi/room/1606719
amaris96,♥想把我唱给你听♥,星娱,11913,http://open.douyucdn.cn/api/RoomApi/room/628853
臻翰,免费排位上分Mc播到播不动修仙挑战,穿越火线,3953,http://open.douyucdn.cn/api/RoomApi/room/1272047
Xtian105699,夏天：飞机上枪王你不来？？,穿越火线,8527,http://open.douyucdn.cn/api/RoomApi/room/105699
终点1157,腾讯欢乐麻将：終点与你相遇~,棋牌娱乐,80134,http://open.douyucdn.cn/api/RoomApi/room/631911
GIT一冷殇,绝地求生：逗逼模式扮猪吃老虎,热门网游,4188,http://open.douyucdn.cn/api/RoomApi/room/1056222
谁弹风月,拼命三郎：搬砖+倒卖日入6000W教学,DNF,3597,http://open.douyucdn.cn/api/RoomApi/room/2941006
最萌猪皇夏小柒,【夏小柒】孤独得像条狗，求你们带我玩吧,守望先锋,21567,http://open.douyucdn.cn/api/RoomApi/room/2198376
丶只有我不在的街道,【街道】亚服麦克里！,守望先锋,18977,http://open.douyucdn.cn/api/RoomApi/room/1441497
羊刀刀刀,【啊曹】新赛季500强定位上分！,守望先锋,32,http://open.douyucdn.cn/api/RoomApi/room/yangdao
天天卡牌,天天卡牌官方直播间  再看亿集,炉石传说,267344,http://open.douyucdn.cn/api/RoomApi/room/ttkapai
非洲猎丶丁小义,丁小义：感恩的❤,炉石传说,2223,http://open.douyucdn.cn/api/RoomApi/room/859688
玫二,Mm4女队  咕~~(╯﹏╰)b,绝地求生,12399,http://open.douyucdn.cn/api/RoomApi/room/mei2
大咖丶8,[大咖]: 一天100杀,绝地求生,23383,http://open.douyucdn.cn/api/RoomApi/room/860782
一口气半个西瓜,大秘境200W+手法分享-竞技场大秘境,魔兽世界,506,http://open.douyucdn.cn/api/RoomApi/room/535971
孤者丶浪人,新肝帝小黑,魔兽世界,116,http://open.douyucdn.cn/api/RoomApi/room/1204773
破乐乐zll,丛林法则（最强吃鸡教学,新游中心,1735,http://open.douyucdn.cn/api/RoomApi/room/llacj
小格格zzz,小格格zzz的直播间,新游中心,63,http://open.douyucdn.cn/api/RoomApi/room/3412372
成都二傻子丶骚特,德莱文：积分模式玩过没？积分兑换女朋友,英雄联盟,59545,http://open.douyucdn.cn/api/RoomApi/room/Laiente
Lucking丶King,Faker我来狙击你了！,英雄联盟,19030,http://open.douyucdn.cn/api/RoomApi/room/494102
我要凉水,最强女大小姐，办卡上车！,王者荣耀,83957,http://open.douyucdn.cn/api/RoomApi/room/981654
澳门搓澡工,《荣耀百星》帮房管上王者！,王者荣耀,12597,http://open.douyucdn.cn/api/RoomApi/room/1755673
暴走漫画,快进来，看我发现了什么！,二次元,1997937,http://open.douyucdn.cn/api/RoomApi/room/1275878
十三老婆啊,【十三】自拍来晚了，嘻嘻,二次元,54125,http://open.douyucdn.cn/api/RoomApi/room/sqsmt
狮丿子丨座,强叔叔在现,球球大作战,32,http://open.douyucdn.cn/api/RoomApi/room/1063472
TDTlove,骚饼:人可以不吃~球一定要玩的骚,球球大作战,66,http://open.douyucdn.cn/api/RoomApi/room/2983957
流星的泪a,早早起来直播！,球球大作战,143,http://open.douyucdn.cn/api/RoomApi/room/2002152
Amazing的直播间,菜狗子：刚睡醒不会撒谎怎么办？,狼人杀专区,3574,http://open.douyucdn.cn/api/RoomApi/room/1259534
帅鬼ghost,成都吃鸡亡,DOTA2,25568,http://open.douyucdn.cn/api/RoomApi/room/639471
登峰女王,TI纪录片 ZSMJ YYF PIS,DOTA2,37939,http://open.douyucdn.cn/api/RoomApi/room/474266
时光左岸流年,安卓20办卡抽奖上影,火影忍者,3430,http://open.douyucdn.cn/api/RoomApi/room/1696984
万人敌小陌,看了这么久火影，除了千年杀别的什么都不会,火影忍者,1706,http://open.douyucdn.cn/api/RoomApi/room/xm88888888
究极风暴二宝哥,二宝原创究极风暴剧情奥义台,火影忍者,50389,http://open.douyucdn.cn/api/RoomApi/room/lbc2016
僵尸妹妹,经典恐怖❤零,主机游戏,31130,http://open.douyucdn.cn/api/RoomApi/room/sweety
琼斯小卫,老卫~最新巨影都市的诡异之旅,主机游戏,350013,http://open.douyucdn.cn/api/RoomApi/room/230680
东台林铭,昨晚 河池 VS 臭臭 辉辉,格斗游戏,64462,http://open.douyucdn.cn/api/RoomApi/room/129901
浙江龙七,一起走过的日子....,格斗游戏,2452,http://open.douyucdn.cn/api/RoomApi/room/328119
高冷男柛钱小徍,陆叁贰肆丶美女直播员,格斗游戏,18544,http://open.douyucdn.cn/api/RoomApi/room/a4567
你们先走我去救公主哦,坦克:个等11830求关注,军事游戏,2664,http://open.douyucdn.cn/api/RoomApi/room/460656
钢铁下的信仰,坦克我死一次100金，你看着,军事游戏,94,http://open.douyucdn.cn/api/RoomApi/room/3302829
军武老兵老C,【北区】SAG 老C 射程之内即是真理！,军事游戏,461,http://open.douyucdn.cn/api/RoomApi/room/laoc
卡车哥户外,「大美新疆」车轮上面我的家,户外,7860,http://open.douyucdn.cn/api/RoomApi/room/561427
天湖鱼乐,走，看笼子去。今天会不会爆笼,户外,2164,http://open.douyucdn.cn/api/RoomApi/room/2703762
浪迹教育PUAMAP,浪迹一分钟轮播，18号下午15点团长直播,鱼教,14626,http://open.douyucdn.cn/api/RoomApi/room/2690803
中华好诗词官方,中华好诗词 诗书气自华,鱼教,3780,http://open.douyucdn.cn/api/RoomApi/room/2074343
茶人汪,遇见就遇见，错过就错过。不过白水点茶。,鱼教,237,http://open.douyucdn.cn/api/RoomApi/room/2024477
酸脚,爱嫩模的老姜,星娱,278,http://open.douyucdn.cn/api/RoomApi/room/930161
18876115024,来尬聊吧呵呵,星娱,564,http://open.douyucdn.cn/api/RoomApi/room/485348
之欧,云导播调试房间,星娱,30,http://open.douyucdn.cn/api/RoomApi/room/hiko
可爱又迷人的故事,一颗事：我用AK帮你上枪王~,穿越火线,6447,http://open.douyucdn.cn/api/RoomApi/room/gshi
初识好感,"办卡上号代刷角色,飞机稳出。已出200+",穿越火线,2331,http://open.douyucdn.cn/api/RoomApi/room/2441551
主播蹦嚓149435,蹦嚓：网通区的来,穿越火线,45776,http://open.douyucdn.cn/api/RoomApi/room/bengca
雪纳瑞三口之家,平常心早餐 ，新系统测试一下,美食,748952,http://open.douyucdn.cn/api/RoomApi/room/chongbo
5846766,星际争霸1 『星际零零后』,星际争霸,5683,http://open.douyucdn.cn/api/RoomApi/room/1660193
四国世家,双明四暗评测代打军棋,棋牌娱乐,1131,http://open.douyucdn.cn/api/RoomApi/room/471384
巫王1988,巫王驾到，列队欢迎~,棋牌娱乐,12648,http://open.douyucdn.cn/api/RoomApi/room/1050216
杰哥助您圆梦,"更新好了,看看新活动和爆率",热门网游,115881,http://open.douyucdn.cn/api/RoomApi/room/323470
小蛟,"团长,我..我又来了",热门网游,102808,http://open.douyucdn.cn/api/RoomApi/room/ouzhoujiao
霸气ii,霸气：红眼PK直播！,热门网游,72581,http://open.douyucdn.cn/api/RoomApi/room/509279
欧皇殿殿,办卡深渊 天空 天空  免费点歌聊天,DNF,319,http://open.douyucdn.cn/api/RoomApi/room/2985993
主播丶脱你,脱你：合天空 强化 盒子 贼6,DNF,4474,http://open.douyucdn.cn/api/RoomApi/room/tuoni888
a942909782,忍不住又回坑了.....,守望先锋,37,http://open.douyucdn.cn/api/RoomApi/room/3336281
Blacklily的女仆装,Blakclily—状态下滑中,守望先锋,2331,http://open.douyucdn.cn/api/RoomApi/room/3406961
喵星人丨恩佐,你不能通过这里~~,炉石传说,1622,http://open.douyucdn.cn/api/RoomApi/room/563326
零哥丶为牧师带盐,零哥：万胜信仰牧 巨细教学,炉石传说,34505,http://open.douyucdn.cn/api/RoomApi/room/clks
歹死悲爱,"悲爱,九职业十二胜玩转竞技场",炉石传说,14925,http://open.douyucdn.cn/api/RoomApi/room/193379
我是爱笑的小天哟,天儿闪闪发光bingbing~我很莽,绝地求生,28257,http://open.douyucdn.cn/api/RoomApi/room/xiaotianyo
雾山Fog53,雾山：这波三级头送的不亏,绝地求生,171246,http://open.douyucdn.cn/api/RoomApi/room/x5353
战神啊啊,武器战22 33  打2200精锐,魔兽世界,185,http://open.douyucdn.cn/api/RoomApi/room/484828
魔兽念念,魔兽念念 各种任务,魔兽世界,574,http://open.douyucdn.cn/api/RoomApi/room/509843
醉尘阁,主播兔兔姐。玩新游~,新游中心,4,http://open.douyucdn.cn/api/RoomApi/room/3237396
周南4,★ios安卓双系统互通，兄弟游戏畅玩,新游中心,22,http://open.douyucdn.cn/api/RoomApi/room/3124735
Douyu若雨,国服第一蚂蚱我为逆风翻盘代言,英雄联盟,65100,http://open.douyucdn.cn/api/RoomApi/room/541340
完美OBAndy,完美：腿哥-狗子峡谷之巅,英雄联盟,842521,http://open.douyucdn.cn/api/RoomApi/room/XYW
笑看王者路丶闰土,闰土：最强玄策，打野教科书,王者荣耀,24869,http://open.douyucdn.cn/api/RoomApi/room/1835235
1根丶香烟,香烟：五排带粉就是(｡･∀･)ﾉﾞ嗨,王者荣耀,13808,http://open.douyucdn.cn/api/RoomApi/room/2623172
努力的Lorre,黑化！蜘蛛侠：重归黑暗,二次元,524690,http://open.douyucdn.cn/api/RoomApi/room/1345550
ASMR猫心儿,用心学习天天向上,二次元,281424,http://open.douyucdn.cn/api/RoomApi/room/2098162
lolsseess,找管理，每日都来得，,球球大作战,8,http://open.douyucdn.cn/api/RoomApi/room/3345364
搅屎娃,最英俊红色带枪小女巫来了,狼人杀专区,1481,http://open.douyucdn.cn/api/RoomApi/room/2478812
SKT丶贝壳,贝壳：抗压预言家,狼人杀专区,4902,http://open.douyucdn.cn/api/RoomApi/room/2612195
小凤兮,偶尔的小脾气~,狼人杀专区,14543,http://open.douyucdn.cn/api/RoomApi/room/2273712
Fuany阿冰,我感觉我还可以再燃一点儿,DOTA2,709,http://open.douyucdn.cn/api/RoomApi/room/1253731
梦里繁花丶Y,沉迷10v10的海洋,DOTA2,63,http://open.douyucdn.cn/api/RoomApi/room/2584218
初逃酱,主播吃鸡，你吃鸡屁股,DOTA2,225627,http://open.douyucdn.cn/api/RoomApi/room/qwerTail
蝉哥,欧皇：神卡还愿。办卡30胜,火影忍者,11353,http://open.douyucdn.cn/api/RoomApi/room/diaochan
王诗晗,六道斑为自己带盐,火影忍者,67,http://open.douyucdn.cn/api/RoomApi/room/3449925
琉璃梦D,【梦先生】堡垒之夜，拆迁办惊悚单排之夜,主机游戏,3550,http://open.douyucdn.cn/api/RoomApi/room/285010
喵放送,喵放送☀️请大家爱护顺毛,户外,151240,http://open.douyucdn.cn/api/RoomApi/room/catshow
带你徒步去拉萨,徒步去云南第24天：信阳光山县（第三季）,户外,70435,http://open.douyucdn.cn/api/RoomApi/room/502306
首席Java工程师,Java编程/Java语言/Java学习,鱼教,11664,http://open.douyucdn.cn/api/RoomApi/room/1212690
