userName,roomName,category,fans,roomUrl
小泽丿CHAK,嘿~你们想学孙尚香么？or兰陵王？,王者荣耀,7724,http://www.douyu.com/1961642
露娜的故事,威廉：四海八荒第一貂蝉,王者荣耀,33714,http://www.douyu.com/willam
李小贝,宇宙第一达摩，疯狂带粉飘逸ING,王者荣耀,18171,http://www.douyu.com/430802
1根丶香烟,【香烟】国服最强狄仁杰~,王者荣耀,13593,http://www.douyu.com/2623172
无敌皮厚胡,赛季末了！快上车！,王者荣耀,10576,http://www.douyu.com/1912627
笑看王者路丶小佐,走不通的路就让我用双手来打开,王者荣耀,1860,http://www.douyu.com/hzc452182684
贝玲妃,今天陪朋友上榜1，双排。,王者荣耀,24960,http://www.douyu.com/79645
笑看王者路丶夜一丶丶,夜一：回来了,王者荣耀,39485,http://www.douyu.com/1768633
呆某人,【呆某人】单人四排~土匪进村记~,绝地求生,6231,http://www.douyu.com/SLGDemon
飞飞Fighting,飞飞：日常成盒,绝地求生,2701276,http://www.douyu.com/625651
狐狸不太Sao,「 狐狸 」勤奋使我快乐！,绝地求生,747344,http://www.douyu.com/699689
主播油条,"条：上海网咖线下直播,破外挂传言。",绝地求生,4015798,http://www.douyu.com/56040
恶魔qq,四盒小队-落地吃鸡,绝地求生,1122186,http://www.douyu.com/70231
iC有瑕疵,[iC] 来来来，水友们上车,绝地求生,69,http://www.douyu.com/lapi/member/pmt/webJumpFromList?info=9f3aG3gTxBEgN5yjWHoePDSk3EfjdeWdKdQAGenb8yJ/xPiIq1FqRAuL
斯祥丶,【斯祥】少播一会明天走你！,绝地求生,494802,http://www.douyu.com/2311698
yjjimpaopao,今天打打枪枪,绝地求生,607422,http://www.douyu.com/687423
Seven不叫赛文柒,室内游戏一箩筐,绝地求生,612172,http://www.douyu.com/105025
Xleft小叮当,【iG_XDD】想偷学技术？点进来,绝地求生,93021,http://www.douyu.com/3168536
47号Gamer,马牛逼：与我有缘圆你梦想,绝地求生,162937,http://www.douyu.com/2461752
主播温州炮哥,单排第一大鸡霸,绝地求生,366104,http://www.douyu.com/85963
摩卡加冰丶,修仙！24鸡挑战 19/24,绝地求生,299950,http://www.douyu.com/227764
Jing靖哥哥,来自艾欧尼亚的强者,绝地求生,253913,http://www.douyu.com/jinggege1
老朱Zuriel739,【斗鱼最高画质·4K超清】,绝地求生,583243,http://www.douyu.com/30556
八甜,"【八甜】♥98K,让我欢喜让我忧♥",绝地求生,6751,http://www.douyu.com/2108689
阿妹妹o,【阿妹妹】唱唱歌 成成盒,绝地求生,31622,http://www.douyu.com/Ameimei
新远NewFar,【新远】零鸡选手,绝地求生,128431,http://www.douyu.com/NewFar
GTR乖婷儿,【乖婷儿】略略略:/,绝地求生,44077,http://www.douyu.com/2180199
Pc冷冷,可爱的小冷同学,绝地求生,862143,http://www.douyu.com/cold
走黯,[ZA]你们的杀神回来了,绝地求生,585533,http://www.douyu.com/zouan
顾小逗明白人,新手不需要枪法的吃鸡教程！,绝地求生,205238,http://www.douyu.com/500228
高冷男神辉哥,【骚辉】各种骚操作丶榜一送裙子！,绝地求生,104248,http://www.douyu.com/331074
绘心菇凉,❤慵懒系声优❤ 状态选手~,绝地求生,47287,http://www.douyu.com/520511
小激动的笙笙啊,【赵萌笙】今天可能是个盒子精,绝地求生,42937,http://www.douyu.com/229158
顶级菊宝a,【顶级菊宝】绝地艺术家,绝地求生,53550,http://www.douyu.com/dingjijubao
魔女苏诺,苏诺：你的吃J女友上线嘞～❤,绝地求生,141395,http://www.douyu.com/sunuo252536
小小琪吖i,【队霸】再吃鸡我真的要疯了，不好玩！！,绝地求生,83108,http://www.douyu.com/976326
血再烧丶第一季,落地成盒-余隔壁,绝地求生,25069,http://www.douyu.com/115554
Tensi,TD：斗鱼最骚压枪怪,绝地求生,56714,http://www.douyu.com/620023
辛巴imb丶丶,辛巴：国服第一狮子 狂送百万点券现金,英雄联盟,19929,http://www.douyu.com/3487376
Last炫神丶zz,炫神：这就是回归的至强上单王把,英雄联盟,914158,http://www.douyu.com/xuanshen
第一女蛮王丶饭饭,网瘾少女爱上五秒男！,英雄联盟,486295,http://www.douyu.com/xiaomifan
sosofun1ny,好像rank战神又来了？,英雄联盟,269608,http://www.douyu.com/2215757
宥琳s,治愈声优：难驯服,英雄联盟,3772,http://www.douyu.com/2099255
芜湖大司马丶,大司马:110月最强水友赛开启，有i奖学,英雄联盟,8894608,http://www.douyu.com/dasima
英雄联盟官方赛事,S7全球总决赛小组赛A组重播,英雄联盟,3763996,http://www.douyu.com/lols7
洞主丨歌神洞庭湖,你的肉体我的心.歌神洞庭湖~,英雄联盟,2970952,http://www.douyu.com/dongzhu
solofeng解说丶,SoloFeng 峡谷之巅排位赛！,英雄联盟,652928,http://www.douyu.com/lolff
风中追风Fzz1,峡谷之巅继续上分~,英雄联盟,1321145,http://www.douyu.com/fzz1
暴风OB,老陈:北美第一亚索王者局托儿所中单,英雄联盟,451171,http://www.douyu.com/baofengob
尘逸,国服第一天使 科比打法教你无脑上钻1打5,英雄联盟,209110,http://www.douyu.com/222015
十八丶寡妇,挑战24小时，新版寡妇我要做最强！,英雄联盟,4048,http://www.douyu.com/3036714
太原马超丶,随即中单之王，顶尖高手,英雄联盟,187057,http://www.douyu.com/891464
主播老金炼金,"西毒欧阳金,第一万把炼金,金式流派",英雄联盟,166367,http://www.douyu.com/jinbanzhang
恶魔神,国服第一瑞兹！比赛最火的英雄！,英雄联盟,597656,http://www.douyu.com/35954
爱吸血的皮卡丘,99胜率暴力吸血鬼创始人2级1血泉水五杀,英雄联盟,361997,http://www.douyu.com/940080
流浪杰OuO,流浪杰：17岁王者92胜率一区钻三,英雄联盟,8383,http://www.douyu.com/2477513
阴间直播丶小豹豹,钻石分段豹女野区疯狂屠杀教学,英雄联盟,6891,http://www.douyu.com/naiping
东北卡特龙,主播免费上分！没有任何条件丫,英雄联盟,23268,http://www.douyu.com/152571
小诸葛Zz,进来不上分随便黑。王者百分百胜率,英雄联盟,4830,http://www.douyu.com/2246270
B格二十四小时,牧魂人上王者：心态得好~！不要慌,英雄联盟,39011,http://www.douyu.com/GS88888888
小崔丶xc,最强卡萨丁 吸血鬼。斗鱼首秀,英雄联盟,3424,http://www.douyu.com/2375687
你的大湿胸丶,这个狮子不太狗：你过来啊！,英雄联盟,133143,http://www.douyu.com/888388
xiaogeya,小哥妖姬：第一伤害，输出爆炸！,英雄联盟,15085,http://www.douyu.com/2480767
作作金克丝丶544865,作作金克丝:签到送手办送房管~,英雄联盟,41855,http://www.douyu.com/544865
英雄联盟赛事活动专用,S7总决赛选手OB视角重播,英雄联盟,58790,http://www.douyu.com/673305
帅比曦只会阿卡丽,阿卡丽，会落地秒的那种！,英雄联盟,37721,http://www.douyu.com/608513
卡神zz,卡神：D1双王者号中单.峡谷之巅。,英雄联盟,36528,http://www.douyu.com/241242
凉风有兴,斗鱼第一亚索，垃圾开播了~,英雄联盟,622880,http://www.douyu.com/68172
火神同学,火神非洲竞技场，办卡水友送3K金币号,炉石传说,14139,http://www.douyu.com/bigMonster
我一直被黑夜惯着,【呜呜】要看彩虹还是炉石？,炉石传说,14299,http://www.douyu.com/705722
皮皮新丶,小新：史诗级野德不伏笔教学！,炉石传说,17242,http://www.douyu.com/1423387
熊jolababy,熊大：这个牌不12 切,炉石传说,1092617,http://www.douyu.com/65962
异灵术老师,异灵术：爆炸好玩爆牌术上一波排名！,炉石传说,273015,http://www.douyu.com/yilingshu
天天卡牌,天天卡牌官方直播间  再看亿集,炉石传说,265764,http://www.douyu.com/ttkapai
暴雪游戏频道,勇士大厅-世界锦标赛夏季赛集锦,炉石传说,767590,http://www.douyu.com/525207
主播伊藤诚,伊藤诚：教大家制裁宇宙牧,炉石传说,97124,http://www.douyu.com/huojianhua
萌兔子丶小雨,小雨：这个月有多难,炉石传说,41975,http://www.douyu.com/677324
龙格真凝丶,万金之旅，日常12胜搞定，0-3送红包,炉石传说,14511,http://www.douyu.com/895416
丢丢0702,丢丢:.明天早上不起来直播送游侠,炉石传说,31270,http://www.douyu.com/478355
纽扣冰冰,冰冰：教练，我想好好学炉石,炉石传说,13716,http://www.douyu.com/552796
球球不傻丶丶,本王允许你出牌了么,炉石传说,3399,http://www.douyu.com/291697
炉石丶林少,东阳:无限火球我说第二没人说第一,炉石传说,2655,http://www.douyu.com/2170370
北罗,天下奶骑出我辈,炉石传说,20592,http://www.douyu.com/697115
凝竹叶,快攻龙牧60名开打，冲前十,炉石传说,440,http://www.douyu.com/hodo
儒林rully,专业低保 传说 竞技场 不免费,炉石传说,24883,http://www.douyu.com/648084
牧神Eros丁丁,Eros丁丁：国服2万胜牧神冲顶。,炉石传说,29180,http://www.douyu.com/eros
Johnny浪侠,我想成为 小贱贱！！！,炉石传说,65,http://www.douyu.com/2564836
牛少,24H炉石影院,炉石传说,33187,http://www.douyu.com/niushao
心如止水哼,（奥利给）魔兽专业,炉石传说,23,http://www.douyu.com/998409
不诉离殇云,放开我，我要打5个,炉石传说,39,http://www.douyu.com/2323016
萌萌哒的智障丶,斗鱼TV最菜主播！没有之一~,炉石传说,82,http://www.douyu.com/2364350
可爱又迷人的小朋友,旅店老板：这里有暖暖的炉火~,炉石传说,72,http://www.douyu.com/316689
杀戮丶芥末Gg,砍着上分，砍着玩,炉石传说,193,http://www.douyu.com/687072
alitiyu5,WESG2017中国总决赛炉石传说,炉石传说,990,http://www.douyu.com/1129455
conquestking,任务贼单刷,炉石传说,5,http://www.douyu.com/3387334
政浪,浪：自选竞技场走起,炉石传说,160,http://www.douyu.com/297314
caojinlong88,酱油、铁男,炉石传说,1,http://www.douyu.com/498133
小翔翔已成过去,只能5级的主播,炉石传说,43,http://www.douyu.com/2507053
觉小牙biubiu,【觉】素质主播觉尬得,DOTA2,141765,http://www.douyu.com/satori123
叫我老陈就好了,来这里开心就好,DOTA2,271288,http://www.douyu.com/achuan
张宁_xiao8,八师傅直播间：单排下分,DOTA2,703025,http://www.douyu.com/xiao8
ZSMJ727974758,ZSMJ直播间 不上7900不停播,DOTA2,611512,http://www.douyu.com/ZSMJ
820邹倚天,冲！！！！！,DOTA2,461949,http://www.douyu.com/zyt820
小白鸽WhiteDove,【小白鸽】标题,DOTA2,137560,http://www.douyu.com/228989
余贰人,高三直播间 熬死一个是一个,DOTA2,29787,http://www.douyu.com/97828
wenshen589,我要叮了，叮！,DOTA2,26932,http://www.douyu.com/244290
蛋挞爸b,为蛋挞重战刀塔,DOTA2,267,http://www.douyu.com/bozaigame
休斯大宝贝,还是稳着上7000·~,DOTA2,20665,http://www.douyu.com/574871
ZHONGCHEN11,单排上400！,DOTA2,1870,http://www.douyu.com/282330
傻克鱼,又回到了健康哥的生活  晨练！,DOTA2,9317,http://www.douyu.com/shakeyu
甜心沫,继续我的单排之路！....,DOTA2,25087,http://www.douyu.com/311671
直播狗丶哆啦A货,【A货】不知道玩什么...随意玩耍,DOTA2,6187,http://www.douyu.com/adoggy
警长吃鸡,赢赢赢一把随机ROLL一套套装,DOTA2,1451,http://www.douyu.com/250460
agy729,你的月亮我的心z,DOTA2,188,http://www.douyu.com/3107005
达拉boom巴,突然意识到自己是刀塔主播（第八天）,DOTA2,409,http://www.douyu.com/2932623
小霸初来驾到,4500以下的水友主播都可以免费上分,DOTA2,1039,http://www.douyu.com/3236945
气气丶,笨笨太多，气气心态炸了，开送了o_O,DOTA2,1332,http://www.douyu.com/623814
真英俊i,鸽这么多天不好意思。差点咳死,DOTA2,4213,http://www.douyu.com/1996010
分身躲梅肯灬,OMG石头：OMG单排VH局~游戏体验？,DOTA2,11130,http://www.douyu.com/67284
萌兔儿酒,弗南妹纸的送分之旅~,DOTA2,557,http://www.douyu.com/3426771
网瘾少女虫,♥️刀塔届的吃鸡女枪手❤,DOTA2,4881,http://www.douyu.com/880186
YAoEeeee,天梯下分，lay了,DOTA2,3283,http://www.douyu.com/2228880
老刘丨八零後,西安老刘！,DOTA2,3665,http://www.douyu.com/ll0215
X丶C新手教学,恐怖的8倍98K~~~！！！,DOTA2,26293,http://www.douyu.com/xinshoujiaox
无忌啊无忌姑姑,拉拉队队长：贤酱大笨蛋╮(╯▽╰)╭哈哈,DOTA2,588,http://www.douyu.com/wujigugu
战术大师rubick,【战术大师】炸的开心就好！,DOTA2,66538,http://www.douyu.com/zsds
o阿淡o,永无止境的Dotaer &quot;精灵淡淡&quot;,DOTA2,3568,http://www.douyu.com/211567
人生小哥哥,令人窒息的操作 ~,DOTA2,31479,http://www.douyu.com/648586
Coo1_yaya,大牙:又老了一岁 随机抽奖。,守望先锋,358639,http://www.douyu.com/44198
一叶之诚,{小诚老师}今天抽现金红包随便打一打,守望先锋,12779,http://www.douyu.com/xiaochengla
超浪浪浪浪,【超浪】不能说话，说话会漏风。,守望先锋,8470,http://www.douyu.com/840104
雨默Sama,【雨默】国服第一送终鸡~,守望先锋,8260,http://www.douyu.com/812169
月指导cxj,【月亮】1600小时安娜，全辅助,守望先锋,32259,http://www.douyu.com/776912
OW龙体,【龙体】解说分析教学逗比型万能黑百合,守望先锋,17614,http://www.douyu.com/longti
Duoduo天使,【Duoduo】今天天使来一波拉！,守望先锋,87422,http://www.douyu.com/46966
2妮妮,❤二老师❤  爆炸的菜鸡小姐姐，害怕吗,守望先锋,6390,http://www.douyu.com/2394081
铃羽zz,【铃羽zz】感冒刚好嗓子又发炎了,守望先锋,1976,http://www.douyu.com/lingyuzz
喵酱小茜茜,【XiXi】源氏这一块,守望先锋,1687,http://www.douyu.com/genjixixi
OvO小魚,❤小鱼❤：下午好喔。,守望先锋,3657,http://www.douyu.com/LuoBoGao
撩妹狙击手z,可爱迷人暴躁狙,守望先锋,2167,http://www.douyu.com/2285403
August丶狗八,【狗八】印象系统，宁波彭于晏谢谢,守望先锋,13985,http://www.douyu.com/lsc
逗逗逗新爷,【逗逗逗】坐等命运2PC端！,守望先锋,457,http://www.douyu.com/962555
宇宙无敌超级强的弱智,弱智：麦克雷这一块必须拿下,守望先锋,14362,http://www.douyu.com/1295916
清饶,❤️清饶❤️♪(^∇^*)啦啦啦,守望先锋,3537,http://www.douyu.com/chloechan
林三岁qvq,【林三岁】完美融入林三岁,守望先锋,18070,http://www.douyu.com/613517
辉宝Orien,国服第二骚—with wuli阿狸·-·,守望先锋,209,http://www.douyu.com/2317364
Whips稀饭,Whips：今天玩下守望,守望先锋,888,http://www.douyu.com/3445757
QBBovo,嘤嘤嘤 OB吗青叔音qvq,守望先锋,582,http://www.douyu.com/1952174
DouYu腿王丶杜子腾,国服前三十全胜定位效率上分！,守望先锋,6120,http://www.douyu.com/584317
酷波,【酷波】辅助多学会报点 队友很轻松,守望先锋,3184,http://www.douyu.com/441581
杨巴爸,B  定级上分TAT,守望先锋,853,http://www.douyu.com/1690346
宋承苟god,【宋承苟】500强源单排,守望先锋,10039,http://www.douyu.com/810801
声优暖男小奇,【小奇】我是狗，单身的那种。,守望先锋,313,http://www.douyu.com/2200103
小小的萌小小,【小小】怪鼠复仇？喵喵喵？,守望先锋,580,http://www.douyu.com/mxx5277
闷胖哦,沉迷半藏无法自拔，听歌请点歌~,守望先锋,249,http://www.douyu.com/3304391
子昂先生汪汪汪,子昂先生的直播间,守望先锋,220,http://www.douyu.com/3381822
2432933688,百强法鸡效率上分,守望先锋,16,http://www.douyu.com/3500561
小萝莉欲求不满,锤亚服竞技 听小哥哥声音qwq~~~~~,守望先锋,1362,http://www.douyu.com/2260984
断掉的水彩笔,我真的是排行榜第一的水彩笔,新游中心,405,http://www.douyu.com/783811
浮生丶哥哥,【枪火战神】人帅枪不刚，没有女粉,新游中心,9010,http://www.douyu.com/2182771
魔王紫灵,紫灵：苍蓝境界-新游体验团,新游中心,7382,http://www.douyu.com/2113049
ge丶猩月,荒野行动----随缘枪法 biubiub,新游中心,1951,http://www.douyu.com/714145
一个胖柚子,轮回诀，完美新手游开测,新游中心,5496,http://www.douyu.com/1416495
洪志刚6,上古卷轴 明天玩新区去,新游中心,9,http://www.douyu.com/3447063
国民女友静静,大武将！一个打八百多个,新游中心,243,http://www.douyu.com/2099065
Yd大王,Ios手游吃鸡——荒野行动,新游中心,231,http://www.douyu.com/3141815
林雄杰6,最强阵容，三分天下！,新游中心,10,http://www.douyu.com/3502394
九黎灬丶,“新游体验团”神秘的直播间~,新游中心,6752,http://www.douyu.com/2801029
血色骸骨,新游体验团之刀剑斗神转,新游中心,48,http://www.douyu.com/960073
饮醉西风,找固定队友..,新游中心,10028,http://www.douyu.com/3258604
17岁那年的小姐姐,新盟小主修仙手游我在仙侠世界等你,新游中心,43,http://www.douyu.com/3483694
刘贻豪,我的忍者小队吊打五大国,新游中心,6,http://www.douyu.com/3499589
Wajieko,一款能让你脱单的手游~,新游中心,35,http://www.douyu.com/3303818
啊不然你以为呢,暗影猎手转圈圈,新游中心,11,http://www.douyu.com/3499232
猴哥的灵石,石器时代（坐等腾讯）,新游中心,4280,http://www.douyu.com/2290355
休闲手游,休闲手游的直播间,新游中心,7,http://www.douyu.com/2976066
焦艳玲3,银时穿越与佐助并肩作战！,新游中心,6,http://www.douyu.com/3499981
散尽小余温丶,新游推荐-每天一款新游戏,新游中心,15917,http://www.douyu.com/427277
李小手游代充,卧虎藏龙2，新区带队,新游中心,1413,http://www.douyu.com/1884060
阚怀寒,阚怀寒的直播间,新游中心,15,http://www.douyu.com/3234307
程何湉9,再续三国经典~,新游中心,15,http://www.douyu.com/3223444
公西晶灵,公西晶灵的直播间,新游中心,15,http://www.douyu.com/3236860
车尾灯豆豆,豆豆:天气冷了，大家注意保暖。,新游中心,1309,http://www.douyu.com/573304
伴她倾城旧梦,无聊等赛季结束,新游中心,81,http://www.douyu.com/1841702
梁贻辉9,魔兽题材 手游,新游中心,8,http://www.douyu.com/3478026
chz18872200210,chz18872200210的直播间,新游中心,7,http://www.douyu.com/3275668
A丶妖刀,（妖刀）终结者2吃个大盘鸡,新游中心,292,http://www.douyu.com/3386906
吳勉丶,魔域手游，十年热血回归，兄弟们让我们继续,新游中心,81,http://www.douyu.com/665040
孤单旳木头,木头：脚男第二季 我们预测下,魔兽世界,48152,http://www.douyu.com/gudandemutou
太极龙,231554的直播间,魔兽世界,77109,http://www.douyu.com/231554
一休哥穿名堂,穿名堂：成就龙开始吧·水友们？,魔兽世界,52488,http://www.douyu.com/634395
星界灬一如既往,领路带飞H萨墓,魔兽世界,1785,http://www.douyu.com/linglu
枯小花儿,小花：嗯~ o(*￣▽￣*)o,魔兽世界,3270,http://www.douyu.com/2397137
Soulreaping丶,三轮车队，大号开车。小号上车。,魔兽世界,2751,http://www.douyu.com/Soulreaping
丨夺命大乌苏丶丨,新疆儿娃子-快拿955砸死我,魔兽世界,14784,http://www.douyu.com/226739
晴天丶Abby,七煌丨晴天丶《^.^》人笨 话不多,魔兽世界,10427,http://www.douyu.com/2305507
夏沫呆呆,掏出你的钥匙快上车,魔兽世界,30600,http://www.douyu.com/457523
张启铎7,[踏风V兽王V狂暴V增强],魔兽世界,273,http://www.douyu.com/2842346
暴走阿离,&lt;佶天鸿&gt;阿离的直播间,魔兽世界,4620,http://www.douyu.com/kangyeye
调皮的黑白熊,佶天鸿小熊◕ᴗ◕做个美丽的小傻瓜,魔兽世界,3679,http://www.douyu.com/1896377
夢醒久分,佶天鸿M萨墓1-9术士视角,魔兽世界,19003,http://www.douyu.com/600555
喵呜呜丶,◆七煌喵污污◆‖我在等风又等你~,魔兽世界,19562,http://www.douyu.com/1335990
捞捞熊,捞捞熊：36小时不下播？,魔兽世界,7363,http://www.douyu.com/199594
不拍戲就會死,尧导【法师演技提高班】前WCL榜一法回归,魔兽世界,35875,http://www.douyu.com/52772
校长ACE,校长-大领主 被吃鸡耽误的魔兽主播,魔兽世界,18003,http://www.douyu.com/zzdd
eaple,偷偷播一下下,魔兽世界,4236,http://www.douyu.com/Eaple
七煌一嘉楠,七煌嘉楠 【盗贼视角】M萨墓360教学,魔兽世界,19844,http://www.douyu.com/jianan
獨自等待GoreALone,M萨墓 伐木 近战视角,魔兽世界,10555,http://www.douyu.com/GoreAlone
頋安心,有没有老板啊,魔兽世界,16318,http://www.douyu.com/266970
殷铁头,我已不再是新手了。！,魔兽世界,766,http://www.douyu.com/2182763
扎克斯电竞,扎克斯电竞 新赛季 2000-2400,魔兽世界,19033,http://www.douyu.com/Zacks666
丨枫桥夜泊丨,小枫一武器战【高层大密境】,魔兽世界,4792,http://www.douyu.com/450254
啪丨啪丨猎,一个曾经让很多人被劝退的猎人,魔兽世界,1258,http://www.douyu.com/1907824
魔兽阿飞,射击猎：残暴周笑嘻嘻,魔兽世界,1454,http://www.douyu.com/61274
悦悦丨,秋意正浓 愿所有美好都如约而至,魔兽世界,2966,http://www.douyu.com/2838036
DYG质辛,"史诗萨墓1-8farm,~每天九点开播~",魔兽世界,2937,http://www.douyu.com/DYGWOW
戰神阿乐,敏锐贼！！！,魔兽世界,188,http://www.douyu.com/3029032
Keep住硬的BTwo,集合石全是新萌妹纸，为何你还单身狗？,魔兽世界,2719,http://www.douyu.com/234796
老皮历险记,老皮皮教你爆屠龙宝刀,主机游戏,19043,http://www.douyu.com/2140934
3Games侧漏,【棒棒鸡】拯救者 前特工现武僧的复仇之路,主机游戏,15942,http://www.douyu.com/BANGBANGGEI
大叔nerd就是我,手残萌B大叔的中二逃亡-辐射4,主机游戏,1688,http://www.douyu.com/2804872
96boyyy,【Team.uL96】彩虹六号,主机游戏,105,http://www.douyu.com/3180759
超级小桀,我可能玩了假的马里奥,主机游戏,1074292,http://www.douyu.com/cave
女流66,光线：Linelight,主机游戏,1812200,http://www.douyu.com/nvliu
十三三三,十三：跟家人吃个饭一点见啦,主机游戏,499462,http://www.douyu.com/69752
ll小六ll,【小六】看气人主播舞波剑。,主机游戏,426048,http://www.douyu.com/534740
主播老赵,勤劳勇敢的我让人赞赏有加,主机游戏,24358,http://www.douyu.com/shuailaozhao
静静的娜茄子,刀通梦魇难度挑战,主机游戏,48297,http://www.douyu.com/xiaoyue
肥尸,【肥】我肥来辣~,主机游戏,73491,http://www.douyu.com/feishi
百里大叔,百里大叔:最勤劳的部落长,主机游戏,96761,http://www.douyu.com/blxf
木奇泽雨,啦啦啦~啦啦啦~我是爱学习的小行家~,主机游戏,63764,http://www.douyu.com/muqi
老克,老克来咯 来那个游戏咯,主机游戏,79903,http://www.douyu.com/185360
晓月梧桐,“客厅游戏、娱乐、评测”,主机游戏,73723,http://www.douyu.com/67761
安猫,【安猫】经典难度♥苦练速通,主机游戏,30690,http://www.douyu.com/524389
Douyu丶3K,【3K】 梦魇模式！,主机游戏,31341,http://www.douyu.com/259588
逍遥酱o,逍遥:梦魇难度，娱乐搞笑解说,主机游戏,41896,http://www.douyu.com/530716
IBADDOG,迪奥斯直播丨中土世界 战争之影,主机游戏,63403,http://www.douyu.com/ibaddog
佳宁呀,702130的直播间,主机游戏,71796,http://www.douyu.com/lijianing
阿沫熙霖,阿沫的中土世界2现场！,主机游戏,4500,http://www.douyu.com/2309003
大一方TV,毛方：这个总冠军有点滑啊,主机游戏,15414,http://www.douyu.com/164435
莎拉酱丶,❤莎莎酱❤喂，这里是拆迁大队吗,主机游戏,30001,http://www.douyu.com/472562
主播沫沫,【沫爷驾到】FIFA18三年努力终成英超,主机游戏,68764,http://www.douyu.com/dymomo
暖阳125丶陆飞,七日杀丶日服欧美服抄家,主机游戏,40160,http://www.douyu.com/620743
海狸先生不吃鱼,逆转裁判6，大结局,主机游戏,14118,http://www.douyu.com/hl66666
游戏机实用技术,《GT赛车Sport》VR模式,主机游戏,228214,http://www.douyu.com/ucgucg
三鸽丶,堡垒之夜 4星龙息耀世登场,主机游戏,27488,http://www.douyu.com/shiziwangZz
末影龙协会丶西瓜,西瓜：盒子精,主机游戏,23182,http://www.douyu.com/xigua666666
indienova,不特么找闺女了，专注捡垃圾,主机游戏,13970,http://www.douyu.com/indienova
DNF活动专用,DNF第五届职业联赛重播,DNF,10813,http://www.douyu.com/470321
胜哥002,胜哥：出去录节目，20日直播！,DNF,849090,http://www.douyu.com/414818
吃辣条的小鱼,比赛继续为你导航  排雷王 let go,DNF,32743,http://www.douyu.com/447636
DNF清晨,清晨：全能商机分析,DNF,68405,http://www.douyu.com/918815
一只有毒的咸鱼g,咸鱼：日搬三千万，你问我答。,DNF,23017,http://www.douyu.com/duxianyu
跨三A的小马哥,小马哥：坐欧贵专机 享日常毕业,DNF,1423,http://www.douyu.com/m12580
我自是年少韶华倾覆,韶华:深渊毕业解毒，搬砖教学，有问必答,DNF,87525,http://www.douyu.com/296948
Cherry胡大宝,沧桑宝不见了 这是真的。。这是真的,DNF,141509,http://www.douyu.com/hudabao
大嘴炮儿,嘴炮：出一个SS送一个黑钻！！,DNF,5749,http://www.douyu.com/701533
ob炎炎阿,小阎王：打几车卢克咔咔的~,DNF,13702,http://www.douyu.com/3353038
曾经的酒i,酒神：办卡抽贵族.深渊天空,DNF,20910,http://www.douyu.com/3329054
新疆戈宝,天空毕业399套，欧皇附体,DNF,8213,http://www.douyu.com/1991821
安逸的宇cc,"宇cc:深渊光头双倍赔,怼天空",DNF,992,http://www.douyu.com/99957
a过路者a,搬砖教学 深渊专场 免费天空 强化,DNF,7208,http://www.douyu.com/2374901
china波哥,一代砖神   波哥归来,DNF,7992,http://www.douyu.com/2801332
死一神,最强风神！小神求肝源，日搬6000万！！,DNF,1344,http://www.douyu.com/3369705
主播丶脱你,脱你：合天空 强化 盒子 贼6,DNF,4456,http://www.douyu.com/tuoni888
大苗g,【河南大苗】：免费看号强化增幅天空,DNF,85,http://www.douyu.com/2386221
